dataset,scene,image,rotation_matrix,translation_vector
amy_gardens,outliers,peach_0128.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0173.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0199.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0117.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0108.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0010.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0101.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0146.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0195.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0046.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0109.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0069.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0058.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0187.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0149.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0061.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0018.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0166.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0039.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0092.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0194.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0063.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0030.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0178.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0052.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0036.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0160.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0139.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0197.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0179.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0008.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0153.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0186.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0005.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0066.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0054.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0094.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0105.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0012.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0079.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0134.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0003.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0067.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0147.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0044.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0019.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0051.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0198.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0190.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0182.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0171.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0009.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0004.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0176.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0065.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0037.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0048.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0076.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0040.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0026.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0035.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0137.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0164.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0130.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
amy_gardens,outliers,peach_0168.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1260.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1225.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1245.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1320.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1205.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1240.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1170.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1300.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1290.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1310.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1200.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1295.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1180.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1255.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1220.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1165.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1275.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1305.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1160.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1280.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1155.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1195.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1190.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1270.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1210.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1250.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1185.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1285.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1265.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1150.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1175.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1235.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1315.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1230.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_2_frame_1215.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1395.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1475.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0255.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1425.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0125.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1480.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0215.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0295.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0090.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0190.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0265.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1445.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0290.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1450.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1390.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1555.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1550.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0145.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1405.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0070.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1500.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1455.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0075.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0160.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0150.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0140.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0270.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0170.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0285.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1490.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0280.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0275.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0225.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0080.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0250.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1495.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0120.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1510.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0105.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1535.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1540.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0205.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1410.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0305.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0235.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1505.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0175.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1545.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1520.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1465.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1525.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0110.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0195.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1570.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0210.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0100.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1560.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1430.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0245.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0130.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0135.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0220.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0200.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1440.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0240.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1460.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1515.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0165.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0230.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0185.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1400.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1415.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1435.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0260.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0115.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1420.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0300.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1485.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0085.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0095.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0155.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_0180.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1530.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1470.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_3_frame_1565.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0950.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1005.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0915.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0995.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1070.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1015.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0990.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1055.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0965.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0935.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0970.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0960.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1095.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0945.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0905.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1085.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0955.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1065.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0980.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1045.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1080.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1040.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1110.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1020.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1000.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1035.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0910.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1100.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0940.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1075.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1010.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0900.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1105.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0925.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0985.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_0930.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
fbk_vineyard,outliers,vineyard_split_1_frame_1030.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
